Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,53,2:50,8,-2,2,7,4,26,3,5,3,0,3,12,10,7,no,13,1,6,1,3,1,2,1
3,51,4:32,0,-5,8,10,23,0,5,10,3,0,1,14,14,0,no,12,4,0,2,0,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:12,12,-1,2,10,22,1,0,7,3,0,4,12,6,8,no,12,5,1,1,4,1,3,0
2,52,4:02,14,-1,6,0,17,16,0,0,2,0,5,4,15,9,no,13,3,4,1,4,1,3,0
3,47,2:46,0,-6,6,3,11,16,9,8,3,2,7,11,6,0,no,9,3,3,1,0,5,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,3:38,8,-1,1,5,6,16,0,16,3,0,4,9,13,6,no,10,1,5,1,3,1,2,2
2,50,2:05,3,-2,4,15,23,0,7,0,3,0,2,7,7,3,yes,1,4,0,0,2,4,4,1
3,49,2:25,10,-2,1,0,24,0,0,16,1,0,3,10,6,7,no,13,6,0,3,3,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:05,5,-3,0,3,6,43,0,7,3,1,6,16,11,4,no,14,2,9,1,2,1,1,1
2,54,2:44,13,0,2,3,23,13,0,0,1,1,4,14,15,7,no,11,5,3,1,3,0,4,0
3,49,4:07,3,-2,10,10,13,0,9,6,3,0,1,14,18,3,yes,5,2,0,2,2,6,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:37,0,-6,2,3,19,48,0,0,3,0,5,6,10,0,no,9,4,8,0,0,2,1,2
2,61,2:33,18,0,4,3,23,0,4,9,1,1,2,12,6,8,no,11,5,0,1,4,4,2,0
3,59,2:28,9,-3,6,20,11,0,8,8,4,1,0,14,16,3,no,8,2,0,1,2,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:28,9,-2,4,3,32,1,0,11,1,0,1,8,16,7,no,11,6,1,2,3,1,2,2
2,47,2:51,0,-6,5,13,12,0,9,14,3,0,2,9,8,2,no,8,3,0,2,1,5,4,0
3,35,2:47,15,0,1,3,4,10,2,0,2,2,4,10,3,10,no,9,1,4,0,5,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:50,18,0,1,5,8,10,0,21,3,0,1,11,14,7,no,10,1,2,3,4,1,3,1
2,52,4:06,9,-3,3,15,9,16,3,0,3,0,4,10,12,6,yes,1,2,4,0,3,2,3,1
3,41,2:53,0,-6,4,7,27,0,5,4,2,0,1,12,7,5,no,11,5,0,1,1,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:48,18,0,1,3,0,31,5,4,2,1,6,11,3,7,no,14,0,7,1,4,3,1,1
2,59,2:52,9,-3,1,13,29,0,0,10,3,0,2,6,9,3,no,8,6,0,1,2,3,3,0
3,50,5:05,0,-6,2,0,26,10,0,18,0,0,5,8,13,2,no,11,6,3,3,1,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:22,12,-2,3,5,22,0,3,18,3,0,1,9,9,5,no,10,5,0,2,3,2,2,1
2,58,2:30,0,-6,1,0,16,43,0,4,1,0,7,5,6,0,no,13,3,9,1,0,2,1,1
3,53,5:01,15,-1,5,0,10,0,8,16,0,1,0,8,7,7,no,11,2,0,2,4,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,2:52,17,-1,1,3,16,0,4,10,2,1,2,10,7,8,yes,4,3,0,2,3,4,3,0
2,42,2:55,0,-5,7,5,8,10,6,11,3,0,1,9,12,2,no,10,1,3,1,1,4,3,2
3,38,2:39,7,-2,1,3,27,2,0,0,1,1,2,6,6,5,yes,2,6,2,0,3,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:56,0,-4,3,3,18,31,0,6,3,0,4,6,16,1,no,14,4,7,1,1,0,3,2
2,55,2:41,8,0,3,5,22,0,3,14,3,0,1,13,8,6,no,10,5,0,1,3,3,2,1
3,50,2:16,8,0,4,10,15,10,3,0,3,0,2,14,9,6,no,12,3,3,0,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:53,16,0,3,8,24,0,0,5,2,0,2,4,12,8,yes,1,4,0,1,4,2,4,1
2,50,3:08,3,-3,3,0,0,34,5,8,1,0,5,6,8,3,no,10,0,6,2,2,4,1,2
3,42,4:39,5,-3,2,7,18,4,3,6,2,2,4,12,2,6,no,11,4,2,1,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:45,0,-6,2,3,11,55,0,0,3,2,7,8,8,0,no,14,2,9,1,0,2,2,0
2,62,2:23,18,0,3,10,22,0,3,6,3,0,1,10,4,7,no,12,4,0,1,4,2,3,1
3,59,3:28,9,-3,6,7,22,0,3,15,3,0,3,2,8,1,no,13,6,0,2,1,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:37,8,-2,6,20,20,0,9,8,4,0,5,7,13,3,no,8,5,0,1,2,5,1,0
2,53,2:04,16,0,4,10,15,0,0,8,3,1,1,10,7,8,no,12,3,0,1,4,0,4,2
3,42,4:09,0,-4,3,3,14,26,0,0,1,0,4,7,4,2,no,11,2,7,0,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:22,5,-5,1,7,7,31,3,9,3,1,4,16,8,3,no,13,1,7,1,1,2,1,1
2,55,6:09,18,0,5,10,12,10,0,0,3,0,1,13,14,7,no,12,3,2,1,4,1,2,2
3,52,5:06,4,-4,6,3,31,0,9,3,1,0,3,10,17,1,yes,1,6,0,1,1,6,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:14,11,-1,2,10,23,0,0,15,3,0,0,11,6,5,no,12,4,0,2,3,2,3,1
2,56,3:12,13,-1,7,7,9,9,3,9,3,0,4,7,19,9,no,13,2,3,1,4,2,3,0
3,48,2:58,0,-4,1,3,20,28,0,0,3,1,4,12,5,1,no,14,5,7,0,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:02,14,-1,4,10,16,0,0,14,3,0,1,14,16,9,no,12,3,0,2,4,1,4,1
2,56,3:57,0,-6,3,3,14,34,3,5,3,0,4,12,10,0,no,9,3,6,1,0,3,2,2
3,54,3:41,12,-1,3,10,17,0,6,7,3,1,3,10,10,5,yes,4,4,0,1,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:10,12,-2,0,3,34,0,0,10,1,0,2,9,7,6,no,11,7,0,2,3,2,3,0
2,47,4:02,2,-3,11,10,13,10,4,0,3,0,1,11,19,5,no,12,2,3,0,3,4,2,1
3,47,3:36,10,-3,1,3,4,26,0,6,2,3,3,12,6,8,no,14,1,6,1,3,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:10,18,0,8,10,13,0,7,0,3,1,0,18,17,7,no,12,2,0,0,4,3,4,1
2,51,3:05,5,-5,0,3,18,25,0,5,2,0,7,14,11,5,no,9,5,6,1,2,0,2,1
3,42,2:36,4,-4,3,5,10,0,0,24,3,2,0,10,14,3,no,10,2,0,3,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:14,10,-2,0,3,10,43,0,0,2,0,4,6,7,2,no,14,3,8,1,2,0,3,1
2,59,3:05,16,-2,4,7,11,9,0,14,3,1,3,6,16,7,no,13,2,3,2,3,0,4,0
3,52,3:30,1,-5,1,8,29,0,0,18,2,1,3,15,4,1,no,8,5,0,2,1,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,6:14,3,-2,1,3,16,26,0,9,2,0,3,14,12,3,no,14,3,6,2,2,2,2,1
2,54,3:47,8,-1,2,5,12,16,3,9,3,0,5,9,6,6,no,10,3,4,0,3,2,1,2
3,50,3:59,10,-2,2,3,27,0,0,10,2,0,2,13,18,7,no,9,6,0,3,3,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:52,10,-4,2,7,23,10,0,7,3,0,1,6,10,8,no,13,4,3,1,3,0,3,1
2,47,2:22,8,-1,6,7,11,1,7,8,2,2,0,14,5,6,no,11,2,1,1,3,4,3,0
3,46,2:38,4,-3,6,5,17,0,3,14,3,1,0,8,13,6,no,10,4,0,1,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:56,17,0,4,5,22,0,5,9,3,1,2,7,4,8,no,10,4,0,0,4,4,2,0
2,54,2:23,0,-6,3,3,0,38,0,16,3,0,3,6,8,0,no,9,0,6,3,0,2,3,3
3,54,3:08,9,-2,1,7,23,10,0,6,3,0,1,8,9,6,no,13,4,3,1,3,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:59,9,-3,7,7,11,1,3,23,3,0,0,2,11,3,no,13,2,0,4,2,3,3,1
2,56,2:54,18,0,7,10,14,0,7,0,3,2,2,11,4,7,no,12,3,0,0,4,4,2,0
3,56,3:27,0,-6,1,3,25,26,0,7,1,0,7,8,6,1,no,11,5,7,1,0,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,6:12,9,-3,13,10,14,0,7,9,3,2,1,10,18,3,no,12,3,0,1,2,2,4,1
2,59,3:06,18,0,1,7,21,10,2,0,3,0,1,14,6,7,no,13,4,3,0,4,2,2,0
3,44,3:06,0,-6,0,0,12,31,0,7,0,0,2,10,10,0,no,8,2,6,2,0,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,2:31,10,-1,4,7,12,0,4,15,2,1,2,11,10,8,no,11,2,0,2,3,3,4,1
2,50,3:38,0,-5,6,13,20,4,5,7,3,0,3,9,12,1,no,8,4,2,1,1,5,1,1
3,42,3:23,11,-1,5,10,11,0,0,6,3,2,0,18,16,8,no,12,2,0,1,4,0,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,2:53,0,-6,4,2,13,62,0,0,1,0,6,6,10,0,no,14,2,11,0,0,2,1,2
2,66,3:03,17,0,4,7,20,0,0,18,2,0,0,12,16,8,no,11,4,0,2,3,2,4,1
3,55,3:39,9,-2,7,10,22,0,9,0,3,0,3,18,10,6,no,12,6,0,0,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:37,13,-1,7,10,14,0,11,5,3,1,0,14,9,4,yes,3,2,0,1,3,5,3,0
2,56,2:11,0,-6,3,3,14,36,0,6,3,0,4,3,9,0,no,9,3,4,2,0,3,2,2
3,55,4:02,14,-2,1,3,3,20,0,16,2,1,2,10,9,6,no,14,1,6,2,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:41,13,0,3,7,21,0,3,12,2,0,2,13,11,6,no,11,3,0,2,3,4,3,1
2,52,6:08,4,-4,6,10,17,0,7,12,3,0,1,8,13,4,yes,3,4,0,2,2,4,2,1
3,50,4:23,5,-4,3,10,10,26,0,0,3,0,2,10,7,6,no,12,2,6,0,2,0,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:44,9,-2,8,10,26,0,7,10,3,0,1,18,17,4,no,12,5,0,1,2,2,4,1
2,54,2:59,17,0,0,3,7,18,0,9,2,0,3,10,10,8,yes,4,2,5,1,3,3,2,0
3,48,4:33,0,-6,2,7,20,25,0,0,3,1,5,12,13,3,no,13,4,5,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:31,2,-4,2,3,18,26,7,0,3,1,5,11,2,2,no,14,4,6,0,2,4,1,0
2,48,2:12,11,-3,3,8,10,0,4,15,2,1,1,17,9,7,no,8,2,0,2,3,3,4,1
3,47,3:55,14,-2,7,7,15,1,0,5,3,1,1,2,19,9,no,13,3,1,1,4,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:14,18,0,1,15,16,0,0,15,3,0,0,9,5,4,yes,1,3,0,2,3,3,3,1
2,55,3:56,5,-5,3,3,14,26,9,0,3,1,6,11,4,3,no,9,3,5,0,1,5,1,1
3,53,3:06,4,-4,4,7,16,13,0,13,3,0,2,4,15,1,no,13,4,4,2,1,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:04,16,0,4,7,21,0,3,13,3,0,2,2,11,8,no,13,4,0,2,4,1,3,1
2,63,3:46,8,-2,0,3,6,48,0,0,2,2,7,8,0,6,no,14,1,9,0,3,0,3,0
3,49,3:02,0,-4,5,10,20,0,5,13,3,0,4,9,8,1,no,12,4,0,2,1,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,2:46,8,-1,1,15,11,0,6,10,3,2,0,17,5,3,yes,1,2,0,2,2,3,3,1
2,49,3:15,13,0,6,2,17,9,2,0,1,4,2,16,15,6,no,14,3,3,0,3,2,2,1
3,46,5:07,0,-4,5,5,14,21,0,5,2,0,5,5,18,1,no,10,3,6,1,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:46,0,-6,2,3,23,31,3,0,3,0,5,4,5,0,no,9,4,6,0,0,3,1,3
2,55,2:46,17,0,3,7,14,0,0,14,2,3,1,13,6,8,no,11,3,0,2,3,2,3,0
3,53,5:58,9,-2,9,15,6,0,8,8,3,0,2,8,14,6,yes,1,2,0,1,3,4,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:54,18,0,2,3,19,0,3,14,2,1,2,14,8,6,yes,4,4,0,2,3,3,3,0
2,57,3:49,4,-3,0,3,6,47,0,0,3,1,6,10,7,3,no,9,1,8,0,2,2,1,1
3,48,2:36,0,-5,5,2,28,0,0,18,1,0,2,4,13,3,no,12,6,0,3,1,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:57,13,-1,6,7,23,0,2,7,2,2,1,16,6,4,no,11,5,0,1,2,2,4,0
2,56,2:56,0,-5,1,3,14,38,0,5,3,1,4,4,4,0,no,14,3,8,1,0,0,3,2
3,52,2:35,13,-2,4,5,18,0,3,11,3,0,3,4,14,8,no,10,4,0,1,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:39,0,-5,7,3,0,38,1,15,3,1,3,11,27,3,no,9,0,7,2,1,3,1,2
2,55,2:53,18,0,2,5,19,0,2,9,3,3,0,15,9,7,no,10,4,0,0,4,2,2,0
3,51,3:50,4,-3,2,13,20,0,3,12,3,0,1,20,10,3,no,8,4,0,2,2,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,3:02,0,-5,4,3,15,48,0,10,3,0,4,4,17,0,no,9,2,8,1,0,0,3,3
2,59,2:08,15,0,5,10,20,0,3,6,3,0,2,14,7,7,no,12,4,0,1,4,2,3,1
3,59,2:34,8,-2,4,20,2,0,10,17,4,0,2,14,8,4,no,8,1,0,3,2,6,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:17,17,-1,7,10,23,0,3,5,3,0,1,8,10,5,no,12,4,0,1,3,3,3,1
2,52,3:41,0,-6,2,3,18,18,5,12,1,0,5,17,12,0,yes,6,4,5,2,0,5,1,0
3,48,4:09,10,-2,4,3,4,18,3,8,3,2,1,10,13,4,no,9,1,4,1,3,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:41,16,0,2,7,24,0,0,11,3,0,0,6,11,8,no,13,4,0,2,4,2,3,0
2,51,2:29,8,-2,8,10,13,5,3,6,3,1,3,9,8,3,no,12,2,3,1,2,3,3,0
3,43,2:57,0,-4,2,0,10,28,2,5,0,1,5,8,4,1,no,14,3,7,1,1,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:02,14,-2,5,7,20,0,0,17,2,0,3,7,15,8,no,11,4,0,2,3,3,3,1
2,48,3:14,0,-6,6,3,15,26,4,0,2,0,2,10,14,3,no,14,3,7,0,1,2,4,1
3,43,2:46,13,-1,1,5,10,9,3,3,2,1,4,12,0,7,no,12,2,3,1,4,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,6:00,0,-2,0,3,23,13,3,8,2,0,1,11,6,3,no,14,4,3,2,2,3,3,1
2,46,2:33,5,-1,5,8,15,0,3,11,2,1,3,8,17,6,yes,1,4,0,2,3,3,2,1
3,44,3:47,10,0,7,7,17,0,3,0,3,2,3,16,12,9,no,13,4,0,0,4,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:41,1,-3,1,3,0,62,0,7,2,0,7,4,6,1,no,14,0,11,1,1,2,1,2
2,52,2:30,6,-2,6,5,22,0,10,5,3,0,1,11,7,4,no,10,4,0,0,2,4,3,2
3,48,2:35,16,-2,3,7,19,0,0,5,2,0,2,6,8,9,no,11,4,0,1,3,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:53,0,-6,4,13,10,26,7,0,3,0,7,9,9,0,no,8,2,6,0,0,4,1,2
2,51,4:49,9,-2,5,7,12,0,3,17,2,0,3,11,6,5,no,11,3,0,3,2,4,3,1
3,48,3:38,15,0,2,2,29,0,0,0,1,1,2,6,11,10,no,14,6,0,0,5,0,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:24,12,-1,5,5,21,0,2,15,3,0,2,4,16,6,no,10,4,0,1,3,2,3,2
2,53,4:15,3,-5,1,13,24,0,0,17,3,2,0,14,10,2,no,8,5,0,2,1,1,4,0
3,51,4:00,11,-2,1,3,4,34,0,0,3,1,4,10,2,7,no,9,1,6,0,3,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,2:43,0,-2,2,5,20,16,0,10,3,1,3,12,15,3,no,10,3,4,1,2,1,3,0
2,50,2:51,10,0,3,15,6,0,3,13,3,0,0,10,11,9,yes,1,2,0,2,4,3,3,1
3,45,4:23,5,-1,2,7,22,0,4,6,3,0,2,13,9,6,no,13,5,0,1,3,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:26,12,-1,4,7,23,0,3,14,3,0,1,4,5,5,no,13,4,0,2,3,2,3,1
2,55,4:18,0,-6,2,8,9,38,4,0,2,0,6,5,6,0,yes,1,2,7,1,0,4,1,1
3,51,6:40,14,-1,4,3,23,0,4,4,3,1,1,10,8,7,no,14,6,0,1,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:57,18,0,1,5,15,0,3,22,2,0,3,5,6,7,no,10,3,0,3,4,3,3,0
2,51,3:25,9,-3,6,7,6,26,0,0,3,0,4,4,16,6,no,13,1,7,0,3,1,3,0
3,44,3:02,0,-6,2,10,17,18,3,0,3,0,4,18,5,5,no,12,3,5,0,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:19,10,-1,5,13,23,0,0,7,3,0,1,8,22,8,no,8,5,0,1,4,1,4,0
2,52,3:34,12,-1,4,2,11,13,3,8,1,2,3,13,8,8,no,14,2,4,1,4,3,2,0
3,50,2:57,0,-6,6,10,16,21,3,0,3,1,5,15,6,0,no,12,3,6,0,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:23,3,0,4,10,21,16,0,0,3,1,4,20,15,6,no,12,4,4,0,3,0,3,0
2,51,2:35,3,0,3,3,3,36,3,0,3,2,3,15,11,6,no,9,1,4,1,3,2,2,2
3,43,3:14,0,-2,8,7,17,0,0,13,2,0,3,5,14,6,no,11,4,0,2,2,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:08,18,0,1,3,23,0,3,10,1,1,1,9,3,8,no,11,4,0,2,4,3,3,0
2,42,3:50,0,-3,7,5,3,13,3,14,3,0,0,2,14,5,no,10,1,4,1,2,3,3,1
3,42,3:58,0,-3,1,2,29,13,0,0,1,1,6,10,4,5,no,12,7,4,0,2,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:49,17,-1,5,7,2,0,5,22,2,0,3,12,16,10,no,11,1,0,3,4,5,3,0
2,57,2:18,10,-2,3,10,23,10,3,0,3,0,2,22,16,4,no,12,5,3,0,3,1,3,0
3,55,3:57,0,-6,7,3,13,21,3,14,3,2,2,18,20,0,no,14,2,6,2,0,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:11,11,-1,11,10,18,0,11,0,3,0,2,4,12,5,no,12,3,0,0,3,5,3,1
2,57,3:38,0,-4,3,3,0,55,0,0,2,3,5,5,6,1,no,14,0,10,0,1,1,2,1
3,45,3:56,13,-1,2,15,13,0,0,3,3,2,1,13,4,6,yes,1,3,0,1,3,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:43,9,-2,4,7,29,0,2,10,3,0,3,8,8,6,no,13,5,0,1,3,4,2,0
2,57,2:01,15,0,4,7,11,9,3,8,2,1,4,10,8,7,no,11,2,3,1,3,3,3,0
3,54,2:15,0,-6,1,3,3,38,0,15,3,0,3,4,6,0,no,9,1,7,2,0,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,2:56,16,-1,6,10,15,0,4,6,3,0,1,11,12,8,no,12,3,0,1,4,4,3,0
2,55,4:14,0,-4,8,20,13,0,3,15,4,0,1,6,26,3,no,8,2,0,2,2,3,3,2
3,49,3:12,7,-2,2,7,22,4,2,7,2,2,4,30,9,6,no,11,5,2,1,2,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:46,13,-1,2,3,15,18,0,17,2,1,5,7,11,4,no,14,3,5,2,3,1,2,1
2,59,3:19,13,-3,3,20,22,0,4,0,4,0,4,6,6,5,no,8,5,0,0,2,4,3,0
3,53,3:27,1,-5,1,3,0,48,0,5,3,0,4,12,8,1,no,9,0,7,2,1,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:51,12,-1,2,5,6,16,0,13,2,0,3,11,11,8,no,12,2,4,2,4,1,3,0
2,49,3:15,7,-2,2,20,15,0,7,0,4,0,0,10,7,5,no,8,2,0,0,3,4,3,2
3,40,3:44,0,-4,3,5,23,0,3,10,3,1,1,6,9,5,no,10,5,0,1,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:13,3,-2,6,5,28,0,5,7,3,0,2,6,15,3,no,10,6,0,1,2,2,2,2
2,49,3:18,8,-1,4,10,17,0,4,7,3,1,2,13,5,6,no,12,3,0,1,3,4,2,1
3,42,3:48,10,-2,2,7,6,13,0,6,3,0,1,4,3,7,no,13,1,4,1,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:42,17,0,3,7,11,1,3,16,3,1,0,9,10,6,no,13,2,1,3,3,2,3,0
2,56,2:16,1,-4,9,10,29,0,9,2,3,0,4,5,11,1,yes,3,6,0,1,1,6,1,0
3,47,3:52,8,-4,0,3,9,31,0,0,3,2,2,13,6,5,no,9,2,5,1,2,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:34,5,-4,3,3,4,48,2,0,3,2,4,14,14,3,no,9,1,8,0,1,2,0,3
1,61,2:07,18,0,3,5,18,0,3,14,3,0,2,5,8,8,no,10,3,0,1,5,4,2,0
3,52,3:08,3,-4,4,8,11,0,6,24,2,1,0,18,15,2,yes,1,2,0,4,1,2,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:07,0,-6,6,3,7,38,3,13,3,0,4,8,19,0,no,9,1,7,2,0,2,2,3
2,62,3:01,13,-1,5,7,33,0,5,0,2,1,3,15,6,4,no,11,6,0,0,2,5,1,1
3,55,3:26,14,-2,5,10,11,0,4,13,3,0,2,18,16,9,no,12,3,0,2,4,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:44,8,-4,1,0,6,48,3,0,0,1,6,18,4,5,no,13,2,9,0,2,3,1,0
2,58,2:57,1,-4,6,10,20,0,4,21,3,0,3,7,10,1,no,12,4,0,3,1,3,4,0
2,58,2:48,17,0,6,3,29,0,3,0,3,0,2,2,13,6,no,14,6,0,0,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,1:59,15,0,6,5,15,0,8,4,3,0,4,3,6,10,no,10,3,0,0,5,5,2,0
2,46,4:26,1,-5,0,15,14,13,0,8,3,0,3,12,7,1,yes,1,3,4,1,1,2,3,1
3,44,3:04,8,-3,3,7,22,4,3,0,3,1,2,6,8,7,no,13,4,1,1,3,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:04,0,-2,0,0,15,48,0,0,1,0,9,4,2,5,no,13,3,9,0,2,1,2,0
2,49,2:23,10,-1,5,3,20,0,4,8,2,0,0,6,10,6,yes,7,4,0,1,3,2,4,3
3,47,2:28,2,-1,6,10,18,0,3,9,3,0,1,10,8,5,no,12,4,0,2,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:37,11,-1,6,13,9,0,8,18,3,0,0,8,14,5,no,8,2,0,2,3,2,5,1
2,55,2:49,0,-4,0,3,20,36,0,0,3,0,3,12,5,4,no,9,4,4,1,2,3,0,3
3,39,3:50,13,-1,4,5,0,18,0,0,2,1,6,3,4,6,no,12,0,6,0,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,4:08,10,0,2,2,15,16,0,6,1,1,3,11,13,9,no,14,3,5,1,4,2,1,1
2,46,3:52,0,-2,8,5,13,0,6,16,3,1,1,13,16,3,no,10,3,0,2,2,4,3,0
3,40,4:15,5,-1,2,0,22,9,0,3,0,3,3,17,12,6,no,11,4,3,1,3,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:26,13,0,3,5,6,0,3,30,3,1,1,7,4,7,no,10,1,0,3,4,3,3,0
2,56,4:38,0,-6,1,2,16,36,0,7,1,0,6,8,6,0,no,12,4,8,1,0,1,1,2
3,51,3:43,9,-2,8,3,23,0,4,6,2,2,2,4,9,7,no,9,4,0,1,3,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:13,18,0,5,0,22,0,3,11,0,0,2,10,14,7,yes,3,5,0,2,4,3,3,1
2,53,5:22,0,-5,3,3,14,38,0,0,3,2,4,16,18,2,no,9,3,7,0,1,1,2,2
3,52,5:12,8,-3,2,3,19,10,6,7,3,1,1,16,10,3,no,14,4,3,1,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:58,9,-2,5,7,35,0,6,0,2,0,6,7,4,6,no,11,8,0,0,2,4,2,0
2,58,2:18,0,-6,1,0,8,48,0,7,1,0,4,5,7,0,no,10,1,8,2,0,0,3,3
3,54,2:13,17,0,4,7,6,0,0,20,3,1,1,3,4,8,no,13,1,0,3,4,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:17,14,-1,4,5,17,0,0,14,3,1,2,3,13,9,no,10,4,0,1,4,2,3,0
2,53,3:04,12,-1,3,3,25,0,7,4,1,0,3,3,2,4,no,11,5,0,1,2,4,3,2
3,53,2:35,0,-6,1,2,8,43,0,5,1,1,3,12,3,0,no,14,1,9,1,0,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:56,11,-1,7,7,8,0,2,22,2,1,0,8,12,5,no,11,2,0,3,2,1,4,3
2,49,3:28,0,-4,4,3,29,13,4,0,3,0,2,9,7,1,no,14,5,3,1,1,4,3,1
3,38,3:22,13,-1,2,3,18,0,0,3,2,3,2,8,6,6,no,9,5,0,1,3,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:29,17,-1,1,7,23,0,0,23,3,0,1,8,8,8,no,13,4,0,3,4,1,2,1
