Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
5,46,3:41,13,-2,0,5,24,0,1,5,3,0,2,17,15,8,no,10,6,0,1,3,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:57,0,-5,7,5,6,50,0,0,2,0,7,4,18,0,no,12,1,10,0,0,1,3,1
2,51,5:28,8,-3,6,20,13,0,7,0,4,2,2,16,8,5,no,8,3,0,0,2,4,3,0
3,47,4:12,15,-1,5,3,17,0,2,6,2,3,0,12,12,9,no,9,3,0,1,4,2,3,2
4,45,4:19,3,-3,6,10,16,0,5,8,3,0,2,5,6,7,yes,3,3,0,1,3,5,3,0
5,44,6:42,10,0,2,3,9,2,0,18,2,2,0,12,5,7,no,14,2,2,2,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:30,0,-5,7,10,11,38,0,0,3,0,5,9,18,0,no,12,3,7,1,0,1,3,0
2,58,3:39,17,-1,5,5,11,0,6,15,3,0,1,0,2,8,no,10,2,0,1,4,3,3,2
3,55,4:28,9,-3,5,13,26,0,5,0,3,0,2,8,8,1,no,8,6,0,0,1,2,5,1
4,53,3:46,8,-3,3,3,19,10,4,9,3,0,1,14,5,5,no,9,3,2,1,2,5,2,2
5,40,6:43,10,-2,4,3,4,18,3,0,3,0,4,4,2,4,no,14,1,6,0,3,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:43,11,-2,4,7,17,1,3,16,3,0,0,8,6,4,no,13,3,1,2,2,2,4,1
2,54,4:40,18,0,3,7,5,0,6,15,2,0,1,10,2,8,no,11,1,0,2,3,4,6,0
3,50,4:04,0,-5,2,10,31,0,6,6,3,0,1,8,6,0,yes,7,7,0,1,0,3,2,3
4,48,5:14,11,-1,2,13,14,0,0,9,3,0,0,10,12,9,no,8,3,0,1,4,1,4,2
5,47,4:56,0,-4,7,3,6,31,4,0,3,0,5,8,18,6,no,9,1,6,0,3,4,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:20,8,-1,2,5,13,0,0,33,3,0,0,7,4,5,no,10,3,0,4,3,2,2,1
2,48,5:08,6,-2,1,2,10,31,0,0,1,1,3,12,8,4,no,14,2,6,1,2,2,4,0
3,47,5:10,9,-1,9,10,6,0,0,14,3,1,1,2,16,11,no,12,1,0,2,5,0,4,2
4,47,5:47,0,-3,5,0,24,16,5,0,1,1,4,4,9,1,no,13,5,4,0,1,2,3,1
5,39,6:05,13,-3,3,7,18,1,0,0,2,0,0,20,8,13,no,11,3,1,0,4,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:36,17,0,3,10,13,1,6,15,3,0,3,20,10,5,no,12,3,1,2,3,3,3,0
2,59,5:39,0,-6,6,3,6,50,0,0,2,0,5,8,21,0,no,14,1,9,1,0,2,4,1
3,56,4:45,9,-2,2,15,29,0,3,0,3,0,2,8,0,3,yes,1,5,0,0,2,4,3,1
4,49,5:04,0,-4,10,3,4,25,3,8,3,2,2,2,14,1,no,9,1,4,2,1,2,3,3
5,48,4:28,16,0,3,7,11,0,2,9,3,2,0,10,3,8,no,13,2,0,1,4,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,5:27,16,0,4,10,14,10,0,15,3,1,1,20,15,5,no,12,2,3,2,3,1,2,1
2,57,6:11,0,-3,7,5,20,0,6,22,3,0,2,8,10,1,no,10,4,0,2,1,5,3,0
3,52,3:56,11,-1,8,15,11,0,8,0,3,1,0,10,4,6,yes,1,3,0,0,3,5,3,0
4,48,5:09,0,-4,2,3,15,26,0,6,3,1,4,13,14,1,no,9,4,5,1,1,1,1,2
5,40,3:47,10,-1,3,3,0,25,0,0,2,1,0,6,14,7,yes,7,0,5,1,3,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:49,2,-4,8,10,9,0,5,24,3,1,1,10,14,2,yes,3,3,0,3,2,3,2,1
2,50,6:12,16,-2,8,7,5,0,5,11,2,1,1,7,12,9,no,11,1,0,2,3,5,4,0
3,47,5:07,16,-1,2,3,24,0,3,0,3,0,2,11,6,13,no,14,5,0,0,6,3,3,1
4,46,5:06,0,-3,2,10,27,0,3,7,3,1,1,10,6,1,yes,6,5,0,1,1,2,3,2
5,46,4:17,6,-2,1,8,8,25,0,0,2,1,6,4,4,4,no,8,2,7,0,2,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:53,17,0,9,7,20,0,5,0,2,0,1,2,20,8,no,11,4,0,0,3,2,5,2
2,58,4:50,0,-5,3,3,17,31,4,5,2,0,5,10,2,0,no,14,3,7,1,0,3,2,2
3,57,4:00,18,0,6,3,14,1,7,8,3,1,2,12,14,10,no,9,3,0,1,5,4,2,1
4,54,4:52,8,-3,2,13,14,0,0,20,3,0,1,8,8,5,no,8,3,0,3,2,3,4,0
5,43,4:58,0,-5,4,3,10,31,0,0,2,2,3,20,8,1,yes,5,3,7,0,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,5:27,18,0,1,5,17,18,0,9,3,0,3,19,8,4,no,10,3,5,0,3,2,1,1
2,60,5:22,17,0,3,7,16,0,0,17,2,0,0,13,15,10,no,11,4,0,3,4,2,3,0
3,57,5:56,0,-6,7,3,19,31,3,0,3,2,4,10,17,3,no,14,3,7,0,1,1,2,2
4,51,4:01,0,-6,6,15,4,0,8,24,3,2,1,10,13,0,yes,1,1,0,3,0,3,5,1
5,41,7:22,9,-2,9,5,16,0,4,0,2,1,2,8,7,9,no,12,4,0,0,4,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,5:12,16,-2,4,20,15,0,4,9,4,0,0,8,12,5,no,8,4,0,1,2,3,4,0
2,59,4:22,9,-2,0,7,29,0,0,16,2,1,1,30,7,5,no,11,6,0,2,2,3,2,0
3,58,3:25,2,-4,2,7,0,48,3,0,3,0,6,10,2,1,no,13,0,8,1,1,5,0,0
4,50,7:02,16,-2,11,5,0,0,4,16,3,2,1,5,28,12,no,10,0,0,1,5,1,4,2
5,50,6:54,1,-4,7,10,28,1,1,6,3,1,0,14,18,1,no,12,5,1,1,1,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,6:18,18,0,6,7,29,0,0,15,2,1,1,14,22,6,no,11,6,0,2,3,0,4,0
2,60,5:16,9,-3,0,3,12,31,0,8,2,2,5,16,8,3,no,14,3,7,1,2,0,2,1
3,57,4:32,18,0,8,7,9,0,3,12,3,1,0,4,8,6,no,13,2,0,1,3,5,2,1
4,57,4:45,0,-6,2,3,8,48,2,0,3,1,3,20,12,2,no,9,1,7,1,1,2,2,3
5,52,3:32,0,-6,6,20,14,0,4,14,4,0,1,8,12,0,no,8,3,0,2,0,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:48,18,0,10,7,8,0,4,12,2,1,0,4,7,8,no,11,2,0,1,3,4,4,1
2,56,4:57,17,-1,4,7,26,0,3,0,3,1,1,6,4,8,no,13,6,0,0,4,2,2,0
3,47,7:27,10,-2,7,3,10,16,3,0,3,2,2,7,10,4,no,9,2,3,0,3,4,3,0
4,47,5:22,0,-6,1,5,6,31,3,7,2,0,3,5,4,0,no,10,1,6,2,0,2,3,2
5,44,5:20,0,-6,1,13,21,9,6,0,3,0,3,10,7,0,no,8,5,3,0,0,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:56,18,0,7,10,0,0,5,26,3,1,0,16,12,4,no,12,0,0,3,3,3,5,0
2,53,4:46,0,-6,4,20,28,0,0,7,4,1,1,8,16,0,no,8,5,0,1,0,1,3,3
3,51,4:52,14,-1,10,3,10,1,4,10,1,0,0,5,19,10,no,11,2,1,1,4,4,5,0
4,50,6:38,0,-6,3,3,13,21,7,9,3,0,4,16,11,0,no,14,3,6,1,0,3,4,1
5,43,6:24,10,-1,2,10,13,2,7,0,3,0,0,18,5,4,yes,6,3,2,0,3,5,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,8:30,0,-6,2,3,0,55,9,0,3,0,7,16,8,2,no,9,0,9,0,1,5,1,1
2,61,3:38,17,0,5,7,12,0,0,20,3,0,0,4,13,8,no,13,2,0,3,4,2,3,1
3,60,3:28,13,0,9,7,12,0,2,17,2,0,0,5,14,9,no,11,3,0,2,4,4,2,1
4,50,3:54,9,-2,4,10,29,0,0,0,3,1,3,12,10,9,no,12,6,0,0,4,2,2,0
5,44,5:34,0,-5,2,20,15,0,4,8,4,1,0,10,2,1,no,8,4,0,1,1,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:57,0,-6,0,2,10,55,0,0,1,0,5,9,4,0,no,12,2,9,1,0,1,2,2
2,59,3:45,12,-2,5,7,11,0,4,22,2,1,0,10,10,4,no,11,2,0,3,1,3,4,2
3,58,5:07,18,0,1,7,10,0,2,20,3,0,0,10,9,9,no,13,2,0,3,5,2,2,1
4,53,2:52,12,-1,5,20,13,0,4,0,4,0,0,14,10,8,no,8,3,0,0,4,2,4,1
5,46,2:59,0,-5,7,3,34,0,7,0,2,0,2,6,16,5,no,14,8,0,0,2,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:21,12,0,5,5,6,4,4,26,2,0,3,16,7,3,no,12,1,2,3,2,4,2,2
2,60,3:40,0,-5,8,7,28,0,0,22,3,0,3,8,32,1,no,13,6,0,3,1,2,3,0
3,52,4:06,0,-5,3,2,9,43,0,0,1,1,6,6,8,3,no,14,2,9,0,1,2,2,1
4,51,3:37,15,-1,3,13,14,0,3,4,3,0,0,22,12,7,no,8,3,0,1,4,2,3,2
5,47,3:55,12,-2,5,5,16,0,6,5,3,3,1,13,6,5,no,10,3,0,0,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:51,16,-1,10,7,22,0,4,0,2,1,1,10,22,9,no,11,5,0,0,3,3,3,1
2,55,3:51,5,-1,0,3,0,48,0,0,3,1,5,15,8,6,no,9,0,8,0,3,2,2,0
3,52,3:36,13,-1,3,10,18,4,0,5,3,0,0,14,11,9,no,12,3,2,1,4,1,2,2
4,51,5:26,0,-3,7,7,25,4,3,8,3,0,0,10,18,3,no,13,5,2,1,2,2,3,0
5,45,3:30,2,-4,1,20,5,0,7,14,4,2,1,16,6,2,no,8,1,0,2,2,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,2:46,13,-2,4,0,31,0,0,6,1,0,1,2,8,10,no,13,7,0,1,4,2,3,0
2,51,3:53,8,-1,4,7,13,0,3,17,2,0,2,14,9,9,no,11,2,0,2,4,3,3,2
3,51,3:41,9,-2,3,3,4,26,3,5,3,1,2,9,3,4,no,9,1,5,1,2,4,3,0
4,50,3:11,8,-2,1,5,27,0,0,11,3,0,2,10,12,9,no,10,6,0,1,4,0,3,1
5,45,3:41,0,-5,8,10,0,26,0,6,3,0,2,4,7,3,no,12,0,5,2,1,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:17,13,-1,10,10,9,0,6,16,3,0,0,10,15,6,no,12,2,0,2,3,3,4,1
2,55,3:59,0,-6,8,3,16,31,3,0,3,0,5,9,14,0,no,14,3,7,0,0,5,2,1
3,50,3:10,11,-2,3,7,23,0,3,5,2,0,2,11,10,7,no,11,5,0,1,2,3,3,2
4,50,4:36,10,-2,2,3,0,26,3,8,3,2,3,14,9,6,no,9,0,5,1,3,1,4,1
5,49,3:43,10,-3,1,7,22,0,0,12,3,0,1,6,2,8,no,13,5,0,2,3,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:44,6,-3,7,3,15,31,0,0,3,0,5,6,20,4,no,9,3,6,0,2,1,2,3
2,59,4:05,13,-2,4,10,27,0,7,0,3,0,1,18,13,8,no,12,5,0,0,3,3,4,0
3,56,4:04,11,-2,7,5,11,10,6,8,2,0,1,21,22,7,no,10,2,3,1,3,3,1,3
4,52,3:39,6,-2,0,3,12,16,2,15,2,1,3,16,8,3,no,14,3,3,3,2,3,3,0
5,48,3:14,6,-3,5,20,9,0,4,7,4,3,1,10,8,4,no,8,2,0,1,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:41,6,-4,1,3,8,47,0,0,3,0,4,14,17,2,no,9,2,8,0,1,1,2,2
2,53,2:48,13,0,0,3,17,0,0,20,2,0,0,10,4,9,yes,4,4,0,3,4,2,3,0
3,46,3:28,6,-4,9,5,14,0,3,13,3,0,0,10,18,7,no,10,2,0,1,3,3,4,2
4,43,3:11,8,-2,6,7,21,0,3,0,3,1,1,3,14,9,no,13,4,0,0,4,2,3,1
5,43,2:40,6,-3,4,10,9,4,4,9,3,0,0,20,4,7,no,12,2,2,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:46,17,0,2,7,27,0,3,10,3,1,1,12,2,5,no,13,5,0,1,3,3,2,0
2,56,3:35,18,0,4,7,16,0,2,9,2,1,2,12,10,11,no,11,4,0,1,4,1,4,1
3,50,4:07,0,-6,3,20,4,13,0,16,4,0,3,10,12,0,no,8,1,4,2,0,3,4,0
4,38,3:55,5,-3,2,10,11,0,0,13,3,1,1,6,7,9,yes,3,3,0,2,4,0,3,2
5,37,3:18,0,-3,10,3,12,1,14,0,2,0,2,1,10,3,yes,2,2,0,0,2,7,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,7:44,5,-2,1,3,0,50,3,0,2,1,7,7,3,3,no,14,0,10,0,2,2,3,0
2,52,4:56,11,-3,4,15,3,0,10,12,3,0,0,8,10,4,yes,1,1,0,2,2,3,4,3
3,52,5:03,9,-3,3,5,22,0,0,16,3,0,2,8,12,6,no,10,5,0,1,3,2,3,1
4,48,5:58,15,-1,5,10,19,0,0,0,3,0,0,8,7,8,yes,6,3,0,0,4,3,3,2
5,38,6:39,0,-5,5,3,11,4,7,13,3,1,2,6,5,3,no,9,3,1,2,1,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,6:21,18,0,4,5,10,0,3,24,3,0,0,16,10,6,no,10,2,0,3,3,3,3,1
2,58,3:13,18,0,4,7,14,0,2,13,2,1,1,8,4,6,no,11,3,0,2,3,2,3,2
3,56,3:11,0,-6,3,3,6,50,0,0,2,0,5,6,9,0,no,14,1,10,0,0,2,3,2
4,56,3:12,8,-3,2,10,27,4,0,8,3,0,3,9,12,5,yes,2,5,1,1,2,2,4,0
5,49,3:51,0,-5,11,10,12,18,3,0,3,0,3,8,12,0,no,12,3,4,1,0,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:48,0,-6,8,3,0,47,6,0,3,3,4,4,13,0,no,9,0,8,0,0,1,3,3
2,58,5:32,9,-2,1,5,32,0,0,13,3,0,0,18,8,6,no,10,6,0,1,3,3,2,0
3,56,6:05,8,0,4,7,18,1,3,15,3,1,0,14,19,8,no,13,3,1,2,4,1,3,0
4,52,6:24,8,0,9,10,14,0,5,6,3,0,3,10,12,8,no,12,3,0,1,4,5,2,0
5,42,2:59,9,-2,5,7,7,0,2,14,2,3,1,6,0,6,no,11,3,0,2,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:06,12,-1,5,7,20,0,3,16,3,0,0,10,7,5,no,13,4,0,2,3,3,3,0
2,55,4:00,16,0,4,7,18,0,2,8,2,0,1,14,14,11,no,11,4,0,1,4,1,4,2
3,51,5:19,8,-4,1,3,13,26,4,0,3,0,5,8,2,6,no,14,3,6,0,3,4,2,0
4,48,3:34,0,-4,4,10,14,9,0,15,3,0,1,10,22,1,yes,2,2,2,2,1,2,4,2
5,40,3:12,6,-3,4,10,0,18,0,5,3,0,1,12,9,10,no,12,0,5,1,4,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:36,4,-3,2,3,0,55,4,0,3,0,3,6,8,3,no,14,0,10,0,2,1,3,2
2,53,3:53,7,-2,5,3,17,0,2,21,1,0,0,5,10,3,yes,2,3,0,3,2,4,2,3
3,51,5:00,5,-3,3,5,26,0,0,15,3,0,3,12,13,7,no,10,6,0,1,3,3,2,0
4,47,5:19,16,0,3,0,20,1,2,5,2,0,1,8,6,8,no,13,4,1,1,4,2,3,1
5,35,4:52,10,-4,2,7,10,10,0,0,2,2,3,12,6,10,no,11,3,3,0,3,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:05,18,0,5,7,15,0,6,14,2,1,0,14,2,6,no,11,3,0,2,3,3,4,0
2,58,6:38,16,0,1,7,16,18,0,0,3,1,5,7,7,5,no,13,3,5,0,2,2,2,0
3,54,3:04,3,-4,5,3,4,16,9,18,3,0,3,8,13,2,no,9,1,3,3,1,3,3,3
4,47,5:02,5,-3,4,5,12,10,3,11,3,1,1,12,9,3,no,10,2,3,1,1,3,2,2
5,46,3:31,0,-5,9,20,16,1,5,0,4,0,3,0,10,0,no,8,4,1,0,0,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:56,17,0,5,7,14,0,7,11,2,1,0,16,6,7,no,11,3,0,1,2,4,3,2
2,56,3:34,14,-1,8,5,12,4,4,10,3,0,3,7,21,8,no,10,2,2,0,4,4,1,2
3,51,5:15,12,-1,11,10,16,0,3,0,3,2,3,13,11,7,no,12,3,0,0,4,4,2,0
4,48,3:53,0,-6,5,20,9,0,4,16,4,1,0,14,8,3,no,8,3,0,2,1,2,4,1
5,44,4:12,0,-5,4,7,21,0,0,17,3,2,0,8,12,3,no,13,4,0,3,2,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:57,0,-5,0,5,4,48,2,7,2,0,5,11,1,0,no,12,1,9,1,0,2,2,1
2,55,2:54,8,-3,8,10,20,0,3,9,3,1,0,0,13,5,yes,3,4,0,1,2,2,4,1
3,55,5:40,18,0,6,7,16,0,0,8,3,1,0,6,6,10,no,13,3,0,1,5,3,2,0
4,52,3:22,3,-3,6,20,8,0,10,8,4,0,0,10,14,6,no,8,1,0,1,3,2,4,3
5,50,3:59,9,-1,2,7,7,16,2,8,2,0,5,11,4,6,no,11,1,5,1,2,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:57,11,-1,9,10,0,4,3,27,3,1,2,9,11,4,no,12,0,2,3,2,4,2,1
2,56,3:48,0,-5,7,3,27,18,0,6,2,0,2,2,23,0,no,9,5,4,2,0,0,4,3
3,51,5:18,10,-1,4,7,13,0,4,14,2,1,0,16,9,6,no,11,3,0,2,3,2,4,1
4,45,5:31,13,-1,2,7,5,16,3,0,3,0,3,9,3,11,no,13,1,5,0,5,2,2,0
5,40,4:09,1,-3,0,13,25,0,4,0,3,0,2,10,0,4,no,8,6,0,0,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:33,0,-3,3,10,11,26,3,9,3,2,4,22,3,0,no,12,3,6,1,0,1,1,1
2,56,4:01,0,-3,5,3,0,48,3,0,3,0,2,6,14,0,no,9,0,7,1,0,3,3,3
3,55,4:04,14,0,4,7,27,0,3,0,2,0,0,16,16,11,no,11,5,0,0,5,2,3,1
4,55,5:15,9,-1,3,3,3,0,4,34,2,0,0,12,16,8,no,14,1,0,5,5,3,2,2
5,52,5:54,9,-3,11,5,18,0,9,3,3,1,0,9,16,4,no,10,3,0,0,2,6,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:43,1,-4,4,10,23,0,0,25,3,1,1,14,13,1,no,12,5,0,3,1,1,3,1
2,57,4:32,13,-3,6,3,0,31,0,7,3,0,3,10,18,8,no,9,0,6,1,3,2,4,2
3,55,5:37,18,0,5,3,9,0,4,16,1,2,1,13,10,7,no,11,2,0,3,3,3,2,2
4,51,4:56,8,-3,1,5,17,13,3,7,3,0,5,7,4,3,no,10,4,4,0,2,3,1,1
5,44,4:22,4,-4,3,20,17,0,4,0,4,0,0,14,13,6,no,8,3,0,0,3,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:41,17,0,6,7,16,0,3,16,3,0,1,4,3,8,no,13,3,0,2,4,3,3,0
2,59,5:06,4,-3,10,15,13,0,12,8,3,1,2,4,8,3,yes,1,2,0,1,2,6,3,0
3,45,7:16,13,-1,2,3,6,13,0,9,1,1,0,6,6,6,no,11,1,3,2,3,0,4,3
4,38,5:54,0,-6,1,3,30,10,0,0,2,1,4,3,2,3,no,14,7,4,0,1,1,4,0
5,36,4:36,10,-4,1,3,5,21,0,0,2,1,4,10,8,9,yes,2,2,5,0,3,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,6:02,5,-3,7,2,6,55,0,0,1,0,7,6,4,1,no,14,1,10,0,1,3,3,0
2,65,4:42,0,-5,5,10,4,26,9,16,3,0,6,16,0,0,no,12,1,6,2,0,6,0,0
3,65,5:10,18,0,3,3,25,0,0,16,1,0,0,6,13,7,no,9,5,0,2,4,2,3,1
4,61,3:39,16,-1,6,7,21,0,3,9,3,2,2,4,7,7,no,13,4,0,1,3,1,3,1
5,44,3:49,5,-5,4,20,9,0,5,6,4,0,0,4,12,6,no,8,2,0,1,2,1,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:11,17,0,4,3,8,1,4,27,1,0,2,8,12,7,no,11,2,1,3,3,3,4,1
2,64,3:48,18,0,1,20,15,0,0,10,4,2,1,10,8,7,no,8,4,0,1,4,0,3,0
3,56,3:56,4,-3,6,5,17,0,12,15,3,0,0,9,7,1,no,10,4,0,1,1,3,3,3
4,56,2:56,5,-5,2,7,0,31,3,13,3,0,4,8,0,3,no,13,0,7,2,1,3,2,0
5,47,4:58,0,-6,6,3,26,18,0,0,3,0,2,7,15,0,no,14,4,5,0,0,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:24,18,0,4,7,26,0,4,0,2,0,2,7,4,8,no,11,5,0,0,3,4,2,2
2,53,2:55,18,0,1,0,15,0,0,19,2,2,0,12,7,10,no,13,4,0,2,5,0,3,0
3,45,3:33,5,-4,3,10,0,31,0,0,3,0,4,7,14,4,yes,2,0,6,0,2,2,4,1
4,42,3:21,3,-4,5,5,21,0,0,12,2,0,0,8,2,3,no,10,4,0,2,2,3,3,2
5,40,2:49,0,-6,7,20,0,1,9,9,4,0,2,6,13,5,no,8,0,1,1,2,4,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:15,8,-2,0,3,8,26,0,20,3,0,4,21,10,3,no,9,2,5,3,2,2,2,1
2,56,4:38,18,0,1,7,10,0,3,17,3,0,1,8,3,9,no,13,2,0,2,5,3,2,1
3,48,3:34,4,-3,6,5,22,0,5,9,3,0,0,4,6,6,no,10,4,0,0,3,5,2,1
4,46,3:28,5,-5,9,20,8,0,9,0,4,0,2,4,16,8,no,8,2,0,0,3,3,5,1
5,46,6:04,5,-4,5,10,17,13,0,0,3,0,4,8,10,6,no,12,4,5,0,2,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:00,18,0,8,10,27,0,3,0,3,0,2,11,14,7,no,12,5,0,0,4,3,3,0
2,59,3:37,0,-5,2,7,4,48,3,0,3,0,5,12,8,0,no,13,1,8,1,0,2,2,1
3,58,3:00,11,-1,4,7,16,0,5,16,2,2,1,16,10,4,no,11,3,0,2,1,2,5,1
4,49,2:53,10,-3,5,5,14,0,0,18,3,0,1,7,17,8,no,10,4,0,2,3,2,3,1
5,47,2:52,4,-4,1,3,8,13,6,16,3,0,1,15,12,6,no,9,2,3,2,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:16,17,0,3,2,14,0,6,24,1,0,2,8,13,8,no,14,3,0,3,4,2,6,0
2,60,4:25,15,-1,7,7,19,0,3,10,3,0,1,2,12,7,no,13,4,0,1,3,2,4,1
3,53,6:19,4,-3,7,10,14,0,12,9,3,1,1,20,11,1,yes,3,3,0,1,1,6,3,0
4,52,4:59,3,-5,2,0,14,38,0,0,0,1,5,14,10,2,no,9,3,8,0,1,1,2,2
5,41,4:21,5,-5,3,10,10,18,0,0,3,0,2,15,13,6,no,12,2,4,1,2,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,5:55,0,-6,3,3,3,64,0,9,2,0,4,16,13,0,no,14,1,10,2,0,1,2,2
2,59,3:16,9,-3,8,15,6,0,16,8,3,0,0,12,13,3,yes,1,1,0,1,2,4,5,2
3,56,3:22,18,0,5,7,17,1,0,8,2,0,1,3,12,8,no,11,3,1,1,3,2,5,1
4,53,4:15,14,0,1,3,17,4,0,14,3,1,3,15,12,9,no,9,3,1,2,4,3,4,0
5,42,3:09,0,-4,4,5,24,0,5,8,3,1,3,8,4,6,no,10,6,0,0,3,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:58,18,0,6,7,22,0,0,9,2,1,1,8,5,9,no,11,4,0,1,4,4,2,0
2,61,2:45,9,-3,6,7,26,0,3,13,3,1,0,8,13,4,no,13,5,0,2,2,1,4,0
3,59,2:13,0,-6,4,10,13,38,0,0,3,0,6,11,10,0,no,12,3,8,0,0,1,3,0
4,59,4:21,14,0,2,3,0,26,6,8,3,1,3,16,7,9,no,9,0,5,1,4,2,2,3
5,36,2:45,0,-4,6,5,8,0,7,14,2,0,0,4,12,6,no,10,2,0,2,3,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:26,10,-1,8,8,16,0,6,15,2,0,2,6,19,4,no,8,3,0,2,2,4,4,1
2,61,3:03,16,0,2,7,10,26,0,0,2,1,6,11,4,7,no,11,2,5,1,3,2,2,0
3,51,3:28,0,-3,3,3,8,34,6,0,3,1,2,11,9,1,no,9,2,6,0,1,2,1,3
4,49,4:34,3,-2,4,7,11,16,0,10,3,0,2,10,6,3,no,13,2,4,2,2,3,2,0
5,44,3:43,5,-2,9,10,17,0,5,0,3,1,0,8,8,6,no,12,4,0,0,3,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:43,11,-1,9,10,19,0,6,7,3,0,0,10,13,5,no,12,3,0,1,3,3,3,2
2,56,5:44,0,-3,2,3,0,38,0,16,3,1,3,16,12,3,no,14,0,8,2,2,2,1,2
3,56,7:33,16,0,1,5,21,0,0,13,3,1,1,14,13,11,no,10,5,0,1,5,0,2,1
4,54,5:52,5,-2,1,3,16,31,0,0,3,0,5,16,14,4,no,9,3,5,1,2,3,2,1
5,39,3:06,5,-3,6,7,12,0,6,6,2,0,1,5,9,9,no,11,3,0,1,3,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:33,17,-1,3,7,34,0,4,0,2,0,4,12,2,7,no,11,7,0,0,3,4,2,0
2,58,3:46,10,-2,5,3,6,16,4,16,3,1,2,6,11,2,no,9,1,3,2,2,2,4,2
3,58,3:46,17,0,4,10,18,0,0,9,3,1,0,13,10,5,yes,7,4,0,1,3,4,2,1
4,50,3:23,0,-6,10,10,0,33,3,0,3,2,6,6,9,0,no,12,0,8,0,0,2,2,1
5,49,2:59,0,-5,7,10,10,1,9,17,3,0,1,10,15,1,yes,3,2,1,3,1,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,2:11,8,-2,4,7,6,48,3,0,3,0,8,9,4,2,no,13,1,9,0,1,3,0,1
2,60,4:32,0,-3,5,10,17,31,0,0,3,0,2,8,11,0,no,12,3,7,0,0,0,3,2
3,59,3:03,17,0,1,5,16,0,0,20,3,0,1,17,12,9,no,10,4,0,2,4,1,2,2
