Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
3,53,4:28,10,-4,2,3,6,36,0,0,2,3,6,14,8,8,no,14,1,8,0,3,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:08,9,0,1,7,20,9,3,6,3,0,3,12,7,6,no,13,4,3,1,3,3,1,0,#60227854
2,48,3:27,9,0,4,5,15,0,4,11,3,1,1,9,10,6,no,10,3,0,1,3,4,3,0,445
3,33,5:26,0,-6,6,3,16,5,3,6,2,4,4,16,20,5,no,9,3,3,2,2,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:02,0,-1,4,15,17,0,7,16,3,0,3,10,14,3,yes,1,4,0,2,2,4,3,0,#59359863
2,52,6:40,0,-1,2,0,11,40,0,0,0,1,8,3,6,3,no,14,2,9,0,2,2,1,1,445
3,49,5:58,10,0,3,7,22,4,3,0,3,2,3,12,5,6,no,13,4,2,0,3,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,5:30,1,-5,1,3,16,38,0,0,2,1,4,8,6,1,no,14,4,8,0,1,2,1,1,#66594039
2,52,2:46,10,0,2,5,9,0,3,23,3,0,0,12,11,7,no,10,2,0,3,4,3,3,0,444
3,44,5:30,8,-2,2,7,25,4,0,0,3,1,1,5,8,7,no,13,4,2,0,3,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,4:14,8,-2,6,7,26,1,2,0,2,1,0,12,14,5,no,11,4,1,0,2,1,4,3,#63404512
2,46,4:26,5,-2,3,20,8,2,0,10,4,0,2,11,14,6,no,8,2,2,1,3,4,2,0,444
3,45,5:03,5,-2,1,0,10,31,0,0,1,2,4,9,4,6,no,10,2,7,0,3,0,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:17,17,-1,4,13,19,0,4,0,3,0,1,9,9,6,no,8,4,0,0,3,3,4,1,#60279676
2,54,4:18,10,-2,1,5,18,0,0,22,2,1,1,6,4,5,no,10,3,0,3,3,3,2,1,444
3,45,4:36,0,-6,1,3,9,31,0,7,3,0,3,9,11,3,no,9,2,6,1,1,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:06,9,-3,5,13,22,0,5,8,3,0,2,10,14,3,no,8,4,0,1,2,3,5,0,#59909526
2,54,3:34,0,-6,5,3,21,31,0,0,3,2,5,6,13,0,no,9,4,6,0,0,1,1,3,444
3,53,4:19,18,0,1,3,4,21,6,0,2,2,5,15,4,7,no,14,1,6,0,4,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:06,10,-4,2,10,14,26,0,0,3,1,5,18,8,6,no,12,3,6,0,2,0,2,1,#54946417
2,46,3:05,8,-1,3,7,4,1,7,17,3,1,1,7,2,4,no,13,1,1,3,3,4,1,1,444
3,42,2:22,4,-3,9,0,29,0,3,0,0,1,4,3,18,4,no,11,7,0,0,2,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:41,15,-1,2,7,23,0,3,8,3,1,1,21,6,8,no,13,4,0,1,4,4,1,0,#58883956
2,56,2:42,12,-2,5,7,21,0,5,8,2,0,3,6,8,5,no,11,4,0,1,2,3,5,1,443
3,53,2:28,0,-6,8,5,5,33,2,6,2,0,6,8,21,0,no,12,2,8,1,0,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:22,18,0,2,7,15,1,0,20,3,0,2,12,9,4,no,13,3,1,3,3,1,3,1,#56627275
2,54,2:09,4,-3,7,10,21,0,5,10,3,0,1,10,7,3,no,12,4,0,1,2,2,4,2,443
3,54,2:33,0,-5,2,2,12,43,0,0,1,0,7,6,12,3,no,14,2,9,0,1,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:06,18,0,8,7,17,0,5,8,2,1,2,5,7,7,no,11,3,0,1,3,5,3,0,#56627025
2,58,3:04,0,-5,2,10,4,38,0,9,3,1,5,12,3,1,no,12,1,7,2,1,0,2,1,443
3,47,2:24,8,-3,7,13,16,0,6,0,3,1,3,7,14,6,no,8,3,0,0,3,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:33,13,-1,1,3,23,10,4,8,2,0,3,6,7,4,no,14,5,3,1,3,1,4,1,#49901956
2,53,5:21,14,-2,1,5,11,0,3,21,3,0,3,8,8,9,no,10,2,0,2,4,3,3,1,443
3,48,3:20,0,-6,4,7,14,26,3,0,3,1,3,10,9,2,no,13,2,5,1,1,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:40,12,-2,5,10,12,0,5,14,3,0,0,10,9,5,no,12,2,0,2,3,1,5,2,#66786192
2,56,3:15,15,-1,0,7,14,13,0,8,3,0,4,7,5,8,no,13,3,4,1,4,1,2,0,442
3,51,5:03,0,-6,9,5,23,0,8,12,3,1,3,7,10,3,no,10,5,0,1,1,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:33,13,-1,6,13,24,0,6,0,3,1,1,12,8,4,no,8,5,0,0,3,3,3,0,#62654623
2,61,3:38,13,-2,1,3,8,31,0,7,2,1,5,10,8,8,no,14,2,7,1,3,1,2,1,442
3,49,3:44,0,-5,4,3,21,10,2,14,3,1,1,14,20,0,no,9,4,2,3,0,2,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:43,13,-1,2,3,12,16,0,12,3,0,4,12,16,6,no,14,3,5,2,3,2,2,1,#56655367
2,53,4:59,11,-1,1,7,29,4,2,0,3,1,3,12,9,5,no,13,5,2,0,3,2,2,0,442
3,51,3:12,0,-4,9,10,12,10,5,9,3,1,5,12,11,1,no,12,3,3,1,1,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,4:33,9,-1,0,5,6,38,3,9,3,1,6,16,2,3,no,10,1,8,0,2,3,0,0,#56655097
2,62,2:47,14,0,9,10,12,0,3,14,3,1,0,9,19,6,no,12,2,0,2,3,2,3,2,442
3,58,2:30,0,-6,5,13,30,0,3,13,3,0,3,14,18,0,no,8,7,0,2,0,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:40,11,-2,3,8,13,0,4,15,2,2,2,10,9,4,no,8,3,0,3,2,4,2,0,#56644926
2,52,5:22,6,-2,3,2,10,33,0,0,1,2,5,16,11,4,no,14,2,8,0,2,1,2,1,442
3,50,2:52,4,-3,8,5,23,0,3,10,3,2,2,9,15,3,no,10,4,0,1,2,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:36,0,-3,1,3,8,38,0,8,3,1,5,7,6,1,no,9,1,7,1,1,2,2,1,#62609744
2,54,4:10,5,-2,6,10,17,0,0,18,3,0,1,10,11,4,no,12,4,0,2,2,1,5,1,441
3,52,3:35,16,0,3,2,19,9,3,0,1,2,4,10,10,8,no,14,3,3,0,4,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:30,18,0,1,3,24,9,0,0,3,1,1,13,12,7,no,9,4,2,0,4,1,2,3,#66158722
2,53,5:18,0,-6,3,15,15,0,4,22,3,2,2,11,10,0,yes,1,4,0,3,0,4,2,0,441
3,49,3:53,9,-3,11,10,9,0,3,10,3,1,0,12,14,6,no,12,2,0,2,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:30,12,-1,5,10,22,0,3,13,3,0,1,14,9,5,no,12,4,0,2,3,3,3,0,#62680650
2,64,3:52,14,-1,1,0,19,31,0,0,2,0,6,8,9,6,no,13,4,7,0,3,0,2,0,441
3,52,2:58,0,-6,6,20,6,0,10,16,4,0,2,8,12,0,no,8,1,0,2,0,6,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:39,13,0,3,7,14,0,7,16,2,1,3,16,1,6,no,11,3,0,2,3,6,1,0,#60216057
2,56,4:30,0,-6,5,3,27,25,2,0,2,0,5,5,13,0,no,14,5,6,0,0,3,3,1,441
3,54,3:21,9,-2,2,5,6,2,0,32,3,0,1,3,10,6,no,10,1,2,3,3,0,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:59,10,0,2,3,15,16,5,8,3,0,5,10,0,7,no,9,3,3,1,4,5,1,0,#60105967
2,56,3:17,8,-2,7,7,24,0,7,5,3,0,1,2,11,7,no,13,5,0,1,3,2,4,0,441
3,55,2:49,1,-5,0,2,14,26,0,17,1,0,1,10,11,1,no,14,3,5,3,1,0,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:49,0,-6,3,3,11,48,0,0,3,2,3,10,11,0,no,9,2,7,1,0,0,2,3,#60057356
2,55,6:03,18,0,3,3,26,1,4,0,3,0,2,6,11,9,no,14,6,1,0,5,1,4,1,441
3,51,4:40,9,-3,0,13,13,0,3,16,3,0,2,8,2,6,no,8,3,0,2,3,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:18,0,-6,3,3,7,55,0,6,3,1,4,5,11,0,no,9,1,9,1,0,1,1,3,#58883738
2,56,2:37,18,0,3,3,27,0,0,5,1,1,0,12,8,7,no,11,5,0,1,4,2,4,0,441
3,51,2:58,9,-3,4,5,13,0,6,17,3,1,1,8,6,3,no,10,3,0,2,2,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:35,0,-4,7,2,0,55,2,0,1,1,8,4,20,4,no,14,0,10,0,2,2,2,1,#58754087
2,56,3:51,8,0,1,7,27,0,0,13,3,1,0,10,8,6,no,13,5,0,2,3,1,3,0,441
3,48,4:30,8,0,2,8,21,0,7,2,2,1,0,18,4,6,no,8,4,0,1,3,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:22,18,0,5,5,10,0,7,18,3,2,1,14,4,7,no,10,2,0,1,4,4,2,0,#49910782
2,60,3:45,9,-3,8,10,17,0,4,15,3,0,1,8,16,6,no,12,3,0,2,3,3,4,0,441
3,56,4:05,0,-6,2,3,23,34,0,0,3,1,8,10,12,0,no,9,6,6,0,0,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:24,0,-6,5,3,20,38,3,0,3,0,3,16,23,0,no,9,4,7,0,0,1,2,3,#57231581
2,58,4:47,13,0,3,10,18,0,0,14,3,0,1,16,12,9,no,12,3,0,2,5,3,2,0,440
3,46,2:51,9,-2,1,20,5,0,3,10,4,1,3,11,8,9,no,8,2,0,1,4,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:15,0,-6,2,3,14,38,3,8,3,1,6,16,2,0,no,9,3,7,1,0,4,0,1,#59734013
2,53,3:43,17,0,9,7,4,1,0,15,2,0,1,5,26,10,no,11,1,1,2,4,1,4,3,440
3,53,3:45,9,-2,4,10,25,0,7,0,3,0,1,18,11,6,no,12,4,0,0,3,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:00,3,-5,2,5,34,0,3,12,3,0,2,10,5,2,no,10,7,0,1,1,2,2,2,#55645763
2,53,3:21,12,-1,1,3,11,18,3,6,3,0,3,5,5,3,no,9,2,4,1,2,2,3,2,440
3,51,2:29,11,-2,4,20,8,0,4,6,4,0,2,8,13,7,no,8,2,0,1,3,4,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:10,0,-6,2,3,17,31,0,13,2,0,5,7,13,0,no,14,4,7,2,0,1,2,2,#51269775
2,57,4:44,15,0,6,7,20,0,9,0,2,1,3,18,7,9,no,11,4,0,0,4,6,1,0,440
2,57,3:59,9,-2,6,10,16,0,0,18,3,0,2,14,19,5,no,12,3,0,3,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:04,13,-1,4,13,12,0,0,23,3,1,0,18,21,4,no,8,2,0,3,3,2,3,1,#58631670
2,48,3:23,10,-4,8,10,23,1,0,0,3,0,2,3,13,8,no,12,4,1,0,3,3,3,1,439
3,40,6:15,4,-4,1,3,9,16,5,6,2,2,3,21,8,3,no,9,2,5,1,2,3,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46,4:35,0,0,4,5,21,9,0,7,2,0,4,9,11,6,no,12,4,3,1,3,1,2,2,#56246107
2,41,3:45,0,0,0,20,11,0,0,10,4,0,0,15,7,6,no,8,2,0,1,3,3,4,1,439
3,40,3:07,0,0,2,10,0,28,0,0,3,0,4,2,8,6,yes,7,0,7,0,3,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:03,5,-4,1,3,8,38,3,4,3,0,5,12,11,6,no,9,1,7,1,2,3,1,2,#51265570
2,54,2:52,4,-4,7,20,23,0,4,0,4,1,2,9,14,1,no,8,5,0,0,1,3,3,1,439
3,44,2:39,13,0,3,5,18,0,2,3,2,2,1,10,6,6,no,10,4,0,1,4,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:33,17,0,3,10,26,0,6,0,3,1,2,12,7,8,yes,3,5,0,0,4,3,1,1,#56932789
2,58,3:36,1,-4,3,3,0,55,0,0,2,0,5,6,7,4,no,14,0,10,0,2,1,3,2,438
3,46,2:39,8,-4,2,0,15,0,0,25,0,0,1,10,14,5,no,11,3,0,4,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:46,16,-1,3,2,10,26,4,5,1,0,7,11,4,7,no,12,2,6,1,3,4,1,0,#56819557
2,51,3:11,0,-5,2,20,21,0,0,13,4,0,1,5,10,2,no,8,3,0,2,1,3,3,2,438
3,47,3:22,10,-2,3,2,14,10,4,6,1,0,4,4,6,6,no,14,4,3,1,4,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:58,1,-5,2,3,2,55,0,8,1,2,6,10,7,1,no,9,1,10,1,1,0,0,2,#49910488
2,58,3:41,16,-2,6,7,18,0,5,8,2,0,4,4,10,9,no,11,3,0,1,3,5,4,0,438
3,57,5:20,10,-2,4,3,33,0,3,6,3,1,3,12,9,4,no,14,7,0,1,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:44,9,-3,8,10,22,0,7,8,3,0,2,8,7,3,no,12,5,0,1,2,4,3,0,#49988594
2,50,5:21,16,-2,1,3,9,18,0,5,2,2,4,7,2,7,no,14,2,5,1,3,2,2,1,437
3,46,4:47,2,-4,2,7,24,0,0,15,3,0,2,4,10,2,no,13,5,0,3,2,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:53,18,0,4,3,12,9,4,8,2,0,2,8,14,9,no,14,2,3,1,5,2,4,1,#63441045
2,49,4:04,6,-3,2,5,6,33,0,0,2,1,7,12,6,7,no,12,1,8,0,3,2,1,0,437
3,47,4:00,0,-5,6,7,25,0,4,10,2,0,4,10,10,2,no,11,6,0,2,0,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:13,10,-1,1,20,6,0,0,25,4,0,1,13,7,5,no,8,2,0,3,3,3,3,0,#60983633
2,59,3:29,0,-6,4,0,18,40,3,0,0,0,8,4,11,0,no,12,4,9,0,0,1,3,1,437
3,56,5:14,12,-1,4,10,24,1,6,0,3,1,2,7,6,5,yes,3,4,1,0,3,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:25,18,0,5,7,0,13,4,9,2,0,4,1,7,6,no,11,0,3,2,3,3,4,1,#60223798
2,49,5:27,8,-4,0,13,24,0,0,8,3,0,3,9,3,5,no,8,6,0,1,2,3,3,0,437
3,48,3:50,1,-5,1,5,12,25,0,9,3,0,6,4,4,4,no,10,3,6,0,2,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:47,0,-4,4,3,0,55,3,0,3,0,7,7,4,1,no,9,0,9,0,1,4,1,1,#59241306
2,52,10:24,16,0,1,7,18,4,0,6,2,1,5,11,3,10,no,11,4,2,1,4,1,2,1,437
3,43,5:41,8,-2,3,3,22,0,0,9,1,0,2,2,13,9,yes,1,4,0,2,4,0,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:55,13,0,2,5,14,0,8,17,3,0,0,17,7,6,no,10,3,0,1,4,5,1,1,#56807834
2,59,3:05,9,-2,0,7,27,0,0,18,3,0,1,12,11,6,no,13,5,0,3,3,0,3,1,437
3,56,2:56,0,-6,6,3,6,43,4,0,2,1,4,11,22,0,no,14,1,9,0,0,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:34,12,-1,8,7,19,0,3,12,3,1,1,8,11,5,no,13,4,0,2,3,2,3,0,#56807627
2,53,3:42,14,-1,0,10,17,13,0,0,3,0,4,6,4,6,yes,3,3,5,0,3,1,2,1,437
3,45,3:03,0,-6,3,20,15,0,7,6,4,1,2,7,6,0,no,8,3,0,1,0,4,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:50,9,-2,10,7,10,0,9,15,2,0,2,2,17,3,no,11,2,0,2,1,5,4,2,#56270674
2,57,4:24,17,0,0,5,6,21,0,8,2,0,5,11,0,8,no,12,1,6,1,4,2,2,0,437
3,53,3:57,0,-6,2,3,31,10,0,13,2,1,2,12,8,0,no,9,6,3,2,0,1,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,7:23,17,0,1,3,5,26,3,7,2,2,4,13,5,8,no,14,1,6,1,4,3,1,0,#65287280
2,45,3:35,4,-3,9,10,13,1,6,5,3,1,3,7,14,3,yes,3,2,1,1,2,5,3,0,436
3,39,3:43,5,-5,4,5,29,1,0,0,2,1,3,15,16,6,no,12,8,1,0,2,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:48,15,-1,5,5,23,0,4,7,3,0,4,10,8,5,no,10,6,0,0,3,4,1,1,#62582538
2,57,3:05,6,-3,6,10,27,0,0,11,3,0,0,10,14,4,no,12,5,0,2,2,2,4,0,436
3,53,3:28,1,-4,2,0,0,43,0,11,0,2,6,9,7,4,no,11,0,9,1,2,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:36,16,0,5,5,17,4,3,16,3,1,3,11,13,8,no,10,3,2,1,4,1,2,1,#56533589
2,50,4:36,3,-3,2,20,18,0,0,10,4,1,0,11,9,3,no,8,3,0,1,2,3,3,1,436
3,48,4:11,5,-3,6,10,10,10,4,6,3,0,5,7,7,4,no,12,3,3,1,2,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,5:24,14,-2,2,20,6,0,8,10,4,1,1,17,6,6,no,8,1,0,1,3,4,4,0,#55984408
2,57,4:41,13,-1,3,7,23,0,0,12,3,1,2,7,13,4,no,13,4,0,2,3,2,3,0,436
3,55,5:31,0,-6,2,3,8,43,0,5,3,0,6,8,13,0,no,9,2,8,1,0,2,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,6:43,12,-2,1,7,11,13,0,13,2,0,4,15,4,5,no,11,3,4,2,2,3,2,0,#60012296
2,52,4:22,12,-1,8,5,14,1,6,7,3,0,0,7,20,8,no,10,2,1,0,4,2,3,3,435
3,43,4:07,0,-5,6,10,23,0,4,5,3,1,2,6,4,2,no,12,5,0,1,1,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,6:17,0,-6,4,3,22,21,3,9,3,0,5,12,9,0,no,14,6,6,1,0,3,1,1,#66159270
2,55,5:05,15,0,5,3,21,0,3,8,1,1,1,11,18,11,no,11,4,0,1,5,2,3,1,435
3,43,4:12,9,-2,4,10,12,1,3,6,3,0,1,10,6,8,no,12,2,1,1,4,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:44,0,-4,7,10,23,0,5,15,3,0,3,15,10,1,no,12,5,0,2,1,5,1,1,#65854354
2,54,3:39,11,-1,4,20,14,0,6,0,4,1,1,6,12,5,no,8,3,0,0,3,1,6,0,435
3,47,3:00,13,-1,2,0,2,31,0,0,0,2,3,10,9,6,no,11,1,6,1,3,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:10,2,-3,2,20,25,0,3,9,4,0,3,7,9,2,no,8,5,0,1,2,3,3,0,#65853735
2,52,3:50,5,-3,6,10,0,31,3,0,3,0,6,5,5,8,no,12,0,7,0,3,2,1,2,435
3,52,3:09,12,-1,6,7,18,0,4,6,2,0,4,4,2,8,no,11,4,0,1,3,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:06,8,-2,6,10,30,0,3,9,3,2,2,10,14,2,yes,3,6,0,1,1,3,2,0,#65455200
2,58,3:17,0,-5,5,10,8,40,0,0,3,1,6,10,9,0,no,12,1,9,0,0,1,1,2,435
3,50,3:42,15,0,6,7,4,0,2,16,3,4,0,10,7,5,no,13,1,0,2,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:22,5,-2,3,3,6,36,2,7,2,1,6,9,11,4,no,14,2,8,1,2,2,1,1,#65394495
2,56,4:22,16,0,3,3,21,4,3,6,3,1,2,16,13,5,no,9,4,1,1,3,4,3,0,435
3,53,4:31,0,-3,0,20,26,0,1,9,4,0,1,10,11,1,no,8,5,0,1,1,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:18,10,-2,3,7,26,10,0,0,3,1,1,6,12,7,no,13,5,3,0,3,1,2,0,#65277041
2,50,4:26,8,-2,9,10,8,1,10,6,3,0,3,10,14,6,yes,4,1,0,2,2,7,2,1,435
3,35,5:02,6,-2,2,2,12,5,2,8,1,4,2,14,4,5,no,14,4,3,1,3,1,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:00,0,-2,1,3,23,26,0,6,2,0,3,10,12,3,no,14,4,6,1,2,0,3,2,#65276583
2,50,5:37,5,-1,3,10,15,0,0,18,3,1,0,8,4,6,yes,3,3,0,3,3,3,2,0,435
3,43,4:09,10,0,7,7,11,0,8,0,2,2,2,4,6,9,no,11,3,0,0,3,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:34,0,-4,6,7,32,0,4,14,3,0,3,5,14,1,no,13,6,0,2,1,4,2,0,#65275856
2,59,5:26,11,-1,1,3,6,36,3,0,3,1,6,13,5,5,no,14,1,8,0,3,2,3,0,435
3,52,4:13,13,-1,1,3,9,13,0,14,3,1,2,13,12,6,no,9,2,2,3,3,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:28,0,-6,7,10,15,31,0,0,3,1,4,8,14,0,no,12,3,7,0,0,0,3,1,#60592887
2,56,4:43,14,-2,7,10,18,0,9,0,3,0,2,8,8,9,yes,6,3,0,0,4,6,2,0,435
3,49,5:14,13,-1,2,7,11,0,0,17,2,2,0,10,4,6,no,11,2,0,3,3,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3:58,0,-6,5,3,9,62,0,0,2,1,7,8,11,0,no,14,2,11,0,0,1,2,1,#60226813
2,58,3:32,18,0,3,7,20,0,2,8,2,0,0,9,6,8,no,11,4,0,2,4,2,4,0,435
3,52,4:03,9,-3,2,10,14,1,3,16,3,1,3,8,8,3,yes,3,3,1,2,2,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:38,17,0,4,5,12,0,3,23,3,1,2,12,2,5,no,10,3,0,2,3,4,2,0,#56654350
2,61,3:58,0,-6,3,7,6,43,0,8,3,0,4,7,14,0,no,13,1,8,2,0,1,2,1,435
3,58,4:27,9,-2,3,3,27,9,3,6,3,1,2,10,13,4,no,9,5,2,1,2,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:23,17,-1,3,5,16,0,3,12,3,0,0,14,9,8,no,10,3,0,2,4,3,3,0,#56103888
2,52,4:12,0,-4,2,3,4,47,0,0,3,2,4,9,7,5,no,14,1,8,1,2,1,2,1,435
3,38,4:05,2,-2,4,3,18,10,3,0,3,0,3,4,11,5,no,9,4,2,0,3,3,1,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:13,8,-2,4,7,17,0,7,21,2,0,3,10,8,4,no,11,5,0,3,1,4,3,0,#56103635
2,53,4:24,15,0,8,7,13,0,3,7,3,3,1,4,10,7,no,13,3,0,1,4,2,2,0,435
3,53,2:23,0,-5,0,3,7,43,0,5,1,1,6,8,4,2,no,9,1,9,1,1,1,0,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:02,13,-1,3,5,12,16,0,17,3,0,3,11,11,4,no,10,2,4,1,3,1,2,2,#62890258
2,54,2:26,3,-5,9,10,13,0,3,21,3,1,1,12,13,2,no,12,3,0,3,1,4,3,0,434
3,49,3:54,11,-3,0,13,23,5,0,0,3,0,1,18,17,7,no,8,4,3,0,3,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:07,17,0,1,3,21,0,6,8,3,2,1,13,4,7,no,14,5,0,1,4,3,3,0,#61103672
2,51,2:28,0,-6,6,0,3,48,0,0,1,0,3,2,21,2,no,10,1,8,1,1,1,3,2,434
3,51,4:03,9,-2,3,7,27,4,3,0,3,1,2,11,1,3,no,13,4,2,0,2,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:25,0,-4,7,10,0,55,0,0,3,0,5,4,13,1,no,12,0,10,0,1,0,2,2,#60771958
2,57,4:49,8,-1,0,7,29,0,0,14,3,1,2,10,7,5,no,13,6,0,2,3,0,3,0,434
3,55,4:16,13,0,5,7,22,0,8,0,2,0,4,12,6,11,no,11,4,0,0,4,6,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:57,0,-6,4,20,23,0,4,11,4,0,3,16,18,0,no,8,6,0,2,0,3,2,1,#59954113
2,52,5:07,18,0,0,3,13,18,0,0,3,2,1,18,11,7,no,9,2,3,1,4,0,2,2,434
3,51,6:26,9,-3,7,10,15,4,3,6,3,0,2,12,17,3,no,12,3,2,1,2,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,3:46,16,0,2,7,12,5,0,8,2,0,2,6,4,8,no,11,2,3,1,3,0,5,2,#59744780
2,42,3:26,5,-3,6,7,19,0,8,0,3,2,2,14,5,7,no,13,4,0,0,3,5,1,0,434
3,36,4:18,3,-3,3,13,10,10,0,0,3,0,4,5,16,3,no,8,3,4,0,2,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,4:29,11,-1,2,3,13,10,0,13,1,1,0,10,9,6,no,11,3,3,2,3,0,3,2,#58566834
2,46,5:10,13,-1,4,3,14,13,0,0,2,0,2,5,10,9,no,14,3,4,0,4,4,3,0,434
3,41,4:39,0,-4,5,7,26,1,6,0,3,2,1,6,2,1,no,13,5,1,0,1,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:32,0,-4,2,3,4,48,0,16,3,0,5,6,12,1,no,9,1,7,3,1,0,2,3,#58566694
2,59,4:38,16,0,4,10,22,0,7,0,3,0,1,18,0,8,no,12,4,0,0,4,4,2,1,434
3,51,3:08,8,-2,6,3,24,0,0,12,1,1,4,4,16,4,no,11,5,0,2,2,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:42,13,-1,5,10,21,0,3,16,3,0,1,2,13,4,yes,3,4,0,2,3,3,2,1,#56903067
